Bank Code,IFSC,MICR,Bank Name
IDIB,IDIB000C080,ALLA0210885,INDIAN BANK
IDIB,IDIB000C080,ALLA0210886,INDIAN BANK
IDIB,IDIB000C080,ALLA0210887,INDIAN BANK
IDIB,IDIB000C080,ALLA0210888,INDIAN BANK
IDIB,IDIB000C080,ALLA0210889,INDIAN BANK
IDIB,IDIB000C080,ALLA0210890,INDIAN BANK
IDIB,IDIB000C080,ALLA0210891,INDIAN BANK
IDIB,IDIB000C080,ALLA0210892,INDIAN BANK
IDIB,IDIB000C080,ALLA0210893,INDIAN BANK
IDIB,IDIB000C080,ALLA0210894,INDIAN BANK
IDIB,IDIB000C080,ALLA0210895,INDIAN BANK
IDIB,IDIB000C080,ALLA0210896,INDIAN BANK
IDIB,IDIB000C080,ALLA0210897,INDIAN BANK
IDIB,IDIB000C080,ALLA0210898,INDIAN BANK
IDIB,IDIB000C080,ALLA0210899,INDIAN BANK
IDIB,IDIB000C080,ALLA0210900,INDIAN BANK
IDIB,IDIB000C080,ALLA0210901,INDIAN BANK
IDIB,IDIB000C080,ALLA0210902,INDIAN BANK
IDIB,IDIB000C080,ALLA0210903,INDIAN BANK
IDIB,IDIB000C080,ALLA0210904,INDIAN BANK
IDIB,IDIB000C080,ALLA0210905,INDIAN BANK
IDIB,IDIB000C080,ALLA0210906,INDIAN BANK
IDIB,IDIB000C080,ALLA0210907,INDIAN BANK
IDIB,IDIB000C080,ALLA0210908,INDIAN BANK
IDIB,IDIB000C080,ALLA0210909,INDIAN BANK
IDIB,IDIB000C080,ALLA0210910,INDIAN BANK
IDIB,IDIB000C080,ALLA0210911,INDIAN BANK
IDIB,IDIB000C080,ALLA0210912,INDIAN BANK
IDIB,IDIB000C080,ALLA0210914,INDIAN BANK
IDIB,IDIB000C080,ALLA0210915,INDIAN BANK
IDIB,IDIB000C080,ALLA0210916,INDIAN BANK
IDIB,IDIB000C080,ALLA0210917,INDIAN BANK
IDIB,IDIB000C080,ALLA0210918,INDIAN BANK
IDIB,IDIB000C080,ALLA0210919,INDIAN BANK
IDIB,IDIB000C080,ALLA0210920,INDIAN BANK
IDIB,IDIB000C080,ALLA0210921,INDIAN BANK
IDIB,IDIB000C080,ALLA0210922,INDIAN BANK
IDIB,IDIB000C080,ALLA0210923,INDIAN BANK
IDIB,IDIB000C080,ALLA0210924,INDIAN BANK
IDIB,IDIB000C080,ALLA0210925,INDIAN BANK
IDIB,IDIB000C080,ALLA0210926,INDIAN BANK
IDIB,IDIB000C080,ALLA0210927,INDIAN BANK
IDIB,IDIB000C080,ALLA0210928,INDIAN BANK
IDIB,IDIB000C080,ALLA0210929,INDIAN BANK
IDIB,IDIB000C080,ALLA0210930,INDIAN BANK
IDIB,IDIB000C080,ALLA0210931,INDIAN BANK
IDIB,IDIB000C080,ALLA0210932,INDIAN BANK
IDIB,IDIB000C080,ALLA0210933,INDIAN BANK
IDIB,IDIB000C080,ALLA0210934,INDIAN BANK
IDIB,IDIB000C080,ALLA0210935,INDIAN BANK
IDIB,IDIB000C080,ALLA0210936,INDIAN BANK
IDIB,IDIB000C080,ALLA0210937,INDIAN BANK
IDIB,IDIB000C080,ALLA0210938,INDIAN BANK
IDIB,IDIB000C080,ALLA0210939,INDIAN BANK
IDIB,IDIB000C080,ALLA0210940,INDIAN BANK
IDIB,IDIB000C080,ALLA0210941,INDIAN BANK
IDIB,IDIB000C080,ALLA0210942,INDIAN BANK
IDIB,IDIB000C080,ALLA0210943,INDIAN BANK
IDIB,IDIB000C080,ALLA0210944,INDIAN BANK
IDIB,IDIB000C080,ALLA0210945,INDIAN BANK
IDIB,IDIB000C080,ALLA0210946,INDIAN BANK
IDIB,IDIB000C080,ALLA0210947,INDIAN BANK
IDIB,IDIB000C080,ALLA0210948,INDIAN BANK
IDIB,IDIB000C080,ALLA0210949,INDIAN BANK
IDIB,IDIB000C080,ALLA0210950,INDIAN BANK
IDIB,IDIB000C080,ALLA0210951,INDIAN BANK
IDIB,IDIB000C080,ALLA0210952,INDIAN BANK
IDIB,IDIB000C080,ALLA0210953,INDIAN BANK
IDIB,IDIB000C080,ALLA0210954,INDIAN BANK
IDIB,IDIB000C080,ALLA0210955,INDIAN BANK
IDIB,IDIB000C080,ALLA0210956,INDIAN BANK
IDIB,IDIB000C080,ALLA0210957,INDIAN BANK
IDIB,IDIB000C080,ALLA0210958,INDIAN BANK
IDIB,IDIB000C080,ALLA0210959,INDIAN BANK
IDIB,IDIB000C080,ALLA0210960,INDIAN BANK
IDIB,IDIB000C080,ALLA0210961,INDIAN BANK
IDIB,IDIB000C080,ALLA0210962,INDIAN BANK
IDIB,IDIB000C080,ALLA0210963,INDIAN BANK
IDIB,IDIB000C080,ALLA0210964,INDIAN BANK
IDIB,IDIB000C080,ALLA0210965,INDIAN BANK
IDIB,IDIB000C080,ALLA0210966,INDIAN BANK
IDIB,IDIB000C080,ALLA0210967,INDIAN BANK
IDIB,IDIB000C080,ALLA0210968,INDIAN BANK
IDIB,IDIB000C080,ALLA0210969,INDIAN BANK
IDIB,IDIB000C080,ALLA0210970,INDIAN BANK
IDIB,IDIB000C080,ALLA0210971,INDIAN BANK
IDIB,IDIB000C080,ALLA0210972,INDIAN BANK
IDIB,IDIB000C080,ALLA0210973,INDIAN BANK
IDIB,IDIB000C080,ALLA0210974,INDIAN BANK
IDIB,IDIB000C080,ALLA0210975,INDIAN BANK
IDIB,IDIB000C080,ALLA0210976,INDIAN BANK
IDIB,IDIB000C080,ALLA0210977,INDIAN BANK
IDIB,IDIB000C080,ALLA0210978,INDIAN BANK
IDIB,IDIB000C080,ALLA0210979,INDIAN BANK
IDIB,IDIB000C080,ALLA0210980,INDIAN BANK
IDIB,IDIB000C080,ALLA0210981,INDIAN BANK
IDIB,IDIB000C080,ALLA0210982,INDIAN BANK
IDIB,IDIB000C080,ALLA0210983,INDIAN BANK
IDIB,IDIB000C080,ALLA0210984,INDIAN BANK
IDIB,IDIB000C080,ALLA0210985,INDIAN BANK
IDIB,IDIB000C080,ALLA0210986,INDIAN BANK
IDIB,IDIB000C080,ALLA0210987,INDIAN BANK
IDIB,IDIB000C080,ALLA0210988,INDIAN BANK
IDIB,IDIB000C080,ALLA0210989,INDIAN BANK
IDIB,IDIB000C080,ALLA0210990,INDIAN BANK
IDIB,IDIB000C080,ALLA0210991,INDIAN BANK
IDIB,IDIB000C080,ALLA0210993,INDIAN BANK
IDIB,IDIB000C080,ALLA0210994,INDIAN BANK
IDIB,IDIB000C080,ALLA0210996,INDIAN BANK
IDIB,IDIB000C080,ALLA0210999,INDIAN BANK
IDIB,IDIB000C080,ALLA0211000,INDIAN BANK
IDIB,IDIB000C080,ALLA0211001,INDIAN BANK
IDIB,IDIB000C080,ALLA0211002,INDIAN BANK
IDIB,IDIB000C080,ALLA0211003,INDIAN BANK
IDIB,IDIB000C080,ALLA0211004,INDIAN BANK
IDIB,IDIB000C080,ALLA0211006,INDIAN BANK
IDIB,IDIB000C080,ALLA0211007,INDIAN BANK
IDIB,IDIB000C080,ALLA0211008,INDIAN BANK
IDIB,IDIB000C080,ALLA0211009,INDIAN BANK
IDIB,IDIB000C080,ALLA0211010,INDIAN BANK
IDIB,IDIB000C080,ALLA0211011,INDIAN BANK
IDIB,IDIB000C080,ALLA0211012,INDIAN BANK
IDIB,IDIB000C080,ALLA0211013,INDIAN BANK
IDIB,IDIB000C080,ALLA0211014,INDIAN BANK
IDIB,IDIB000C080,ALLA0211015,INDIAN BANK
IDIB,IDIB000C080,ALLA0211016,INDIAN BANK
IDIB,IDIB000C080,ALLA0211017,INDIAN BANK
IDIB,IDIB000C080,ALLA0211018,INDIAN BANK
IDIB,IDIB000C080,ALLA0211019,INDIAN BANK
IDIB,IDIB000C080,ALLA0211021,INDIAN BANK
IDIB,IDIB000C080,ALLA0211022,INDIAN BANK
IDIB,IDIB000C080,ALLA0211023,INDIAN BANK
IDIB,IDIB000C080,ALLA0211024,INDIAN BANK
IDIB,IDIB000C080,ALLA0211025,INDIAN BANK
IDIB,IDIB000C080,ALLA0211026,INDIAN BANK
IDIB,IDIB000C080,ALLA0211027,INDIAN BANK
IDIB,IDIB000C080,ALLA0211028,INDIAN BANK
IDIB,IDIB000C080,ALLA0211029,INDIAN BANK
IDIB,IDIB000C080,ALLA0211030,INDIAN BANK
IDIB,IDIB000C080,ALLA0211031,INDIAN BANK
IDIB,IDIB000C080,ALLA0211033,INDIAN BANK
IDIB,IDIB000C080,ALLA0211034,INDIAN BANK
IDIB,IDIB000C080,ALLA0211035,INDIAN BANK
IDIB,IDIB000C080,ALLA0211036,INDIAN BANK
IDIB,IDIB000C080,ALLA0211037,INDIAN BANK
IDIB,IDIB000C080,ALLA0211038,INDIAN BANK
IDIB,IDIB000C080,ALLA0211039,INDIAN BANK
IDIB,IDIB000C080,ALLA0211040,INDIAN BANK
IDIB,IDIB000C080,ALLA0211041,INDIAN BANK
IDIB,IDIB000C080,ALLA0211042,INDIAN BANK
IDIB,IDIB000C080,ALLA0211043,INDIAN BANK
IDIB,IDIB000C080,ALLA0211044,INDIAN BANK
IDIB,IDIB000C080,ALLA0211045,INDIAN BANK
IDIB,IDIB000C080,ALLA0211046,INDIAN BANK
IDIB,IDIB000C080,ALLA0211047,INDIAN BANK
IDIB,IDIB000C080,ALLA0211048,INDIAN BANK
IDIB,IDIB000C080,ALLA0211049,INDIAN BANK
IDIB,IDIB000C080,ALLA0211050,INDIAN BANK
IDIB,IDIB000C080,ALLA0211051,INDIAN BANK
IDIB,IDIB000C080,ALLA0211052,INDIAN BANK
IDIB,IDIB000C080,ALLA0211053,INDIAN BANK
IDIB,IDIB000C080,ALLA0211054,INDIAN BANK
IDIB,IDIB000C080,ALLA0211055,INDIAN BANK
IDIB,IDIB000C080,ALLA0211057,INDIAN BANK
IDIB,IDIB000C080,ALLA0211058,INDIAN BANK
IDIB,IDIB000C080,ALLA0211059,INDIAN BANK
IDIB,IDIB000C080,ALLA0211060,INDIAN BANK
IDIB,IDIB000C080,ALLA0211062,INDIAN BANK
IDIB,IDIB000C080,ALLA0211063,INDIAN BANK
IDIB,IDIB000C080,ALLA0211066,INDIAN BANK
IDIB,IDIB000C080,ALLA0211069,INDIAN BANK
IDIB,IDIB000C080,ALLA0211070,INDIAN BANK
IDIB,IDIB000C080,ALLA0211071,INDIAN BANK
IDIB,IDIB000C080,ALLA0211072,INDIAN BANK
IDIB,IDIB000C080,ALLA0211073,INDIAN BANK
IDIB,IDIB000C080,ALLA0211074,INDIAN BANK
IDIB,IDIB000C080,ALLA0211075,INDIAN BANK
IDIB,IDIB000C080,ALLA0211076,INDIAN BANK
IDIB,IDIB000C080,ALLA0211077,INDIAN BANK
IDIB,IDIB000C080,ALLA0211078,INDIAN BANK
IDIB,IDIB000C080,ALLA0211083,INDIAN BANK
IDIB,IDIB000C080,ALLA0211085,INDIAN BANK
IDIB,IDIB000C080,ALLA0211086,INDIAN BANK
IDIB,IDIB000C080,ALLA0211087,INDIAN BANK
IDIB,IDIB000C080,ALLA0211088,INDIAN BANK
IDIB,IDIB000C080,ALLA0211089,INDIAN BANK
IDIB,IDIB000C080,ALLA0211090,INDIAN BANK
IDIB,IDIB000C080,ALLA0211091,INDIAN BANK
IDIB,IDIB000C080,ALLA0211092,INDIAN BANK
IDIB,IDIB000C080,ALLA0211093,INDIAN BANK
IDIB,IDIB000C080,ALLA0211094,INDIAN BANK
IDIB,IDIB000C080,ALLA0211095,INDIAN BANK
IDIB,IDIB000C080,ALLA0211096,INDIAN BANK
IDIB,IDIB000C080,ALLA0211097,INDIAN BANK
IDIB,IDIB000C080,ALLA0211098,INDIAN BANK
IDIB,IDIB000C080,ALLA0211099,INDIAN BANK
IDIB,IDIB000C080,ALLA0211100,INDIAN BANK
IDIB,IDIB000C080,ALLA0211101,INDIAN BANK
IDIB,IDIB000C080,ALLA0211102,INDIAN BANK
IDIB,IDIB000C080,ALLA0211103,INDIAN BANK
IDIB,IDIB000C080,ALLA0211104,INDIAN BANK
IDIB,IDIB000C080,ALLA0211105,INDIAN BANK
IDIB,IDIB000C080,ALLA0211106,INDIAN BANK
IDIB,IDIB000C080,ALLA0211107,INDIAN BANK
IDIB,IDIB000C080,ALLA0211108,INDIAN BANK
IDIB,IDIB000C080,ALLA0211109,INDIAN BANK
IDIB,IDIB000C080,ALLA0211110,INDIAN BANK
IDIB,IDIB000C080,ALLA0211111,INDIAN BANK
IDIB,IDIB000C080,ALLA0211112,INDIAN BANK
IDIB,IDIB000C080,ALLA0211114,INDIAN BANK
IDIB,IDIB000C080,ALLA0211115,INDIAN BANK
IDIB,IDIB000C080,ALLA0211116,INDIAN BANK
IDIB,IDIB000C080,ALLA0211117,INDIAN BANK
IDIB,IDIB000C080,ALLA0211118,INDIAN BANK
IDIB,IDIB000C080,ALLA0211120,INDIAN BANK
IDIB,IDIB000C080,ALLA0211121,INDIAN BANK
IDIB,IDIB000C080,ALLA0211122,INDIAN BANK
IDIB,IDIB000C080,ALLA0211123,INDIAN BANK
IDIB,IDIB000C080,ALLA0211124,INDIAN BANK
IDIB,IDIB000C080,ALLA0211125,INDIAN BANK
IDIB,IDIB000C080,ALLA0211126,INDIAN BANK
IDIB,IDIB000C080,ALLA0211127,INDIAN BANK
IDIB,IDIB000C080,ALLA0211128,INDIAN BANK
IDIB,IDIB000C080,ALLA0211129,INDIAN BANK
IDIB,IDIB000C080,ALLA0211130,INDIAN BANK
IDIB,IDIB000C080,ALLA0211131,INDIAN BANK
IDIB,IDIB000C080,ALLA0211132,INDIAN BANK
IDIB,IDIB000C080,ALLA0211133,INDIAN BANK
IDIB,IDIB000C080,ALLA0211134,INDIAN BANK
IDIB,IDIB000C080,ALLA0211135,INDIAN BANK
IDIB,IDIB000C080,ALLA0211136,INDIAN BANK
IDIB,IDIB000C080,ALLA0211137,INDIAN BANK
IDIB,IDIB000C080,ALLA0211138,INDIAN BANK
IDIB,IDIB000C080,ALLA0211139,INDIAN BANK
IDIB,IDIB000C080,ALLA0211140,INDIAN BANK
IDIB,IDIB000C080,ALLA0211141,INDIAN BANK
IDIB,IDIB000C080,ALLA0211142,INDIAN BANK
IDIB,IDIB000C080,ALLA0211143,INDIAN BANK
IDIB,IDIB000C080,ALLA0211144,INDIAN BANK
IDIB,IDIB000C080,ALLA0211145,INDIAN BANK
IDIB,IDIB000C080,ALLA0211146,INDIAN BANK
IDIB,IDIB000C080,ALLA0211147,INDIAN BANK
IDIB,IDIB000C080,ALLA0211148,INDIAN BANK
IDIB,IDIB000C080,ALLA0211149,INDIAN BANK
IDIB,IDIB000C080,ALLA0211150,INDIAN BANK
IDIB,IDIB000C080,ALLA0211151,INDIAN BANK
IDIB,IDIB000C080,ALLA0211152,INDIAN BANK
IDIB,IDIB000C080,ALLA0211153,INDIAN BANK
IDIB,IDIB000C080,ALLA0211154,INDIAN BANK
IDIB,IDIB000C080,ALLA0211155,INDIAN BANK
IDIB,IDIB000C080,ALLA0211156,INDIAN BANK
IDIB,IDIB000C080,ALLA0211157,INDIAN BANK
IDIB,IDIB000C080,ALLA0211159,INDIAN BANK
IDIB,IDIB000C080,ALLA0211160,INDIAN BANK
IDIB,IDIB000C080,ALLA0211161,INDIAN BANK
IDIB,IDIB000C080,ALLA0211162,INDIAN BANK
IDIB,IDIB000C080,ALLA0211163,INDIAN BANK
IDIB,IDIB000C080,ALLA0211164,INDIAN BANK
IDIB,IDIB000C080,ALLA0211165,INDIAN BANK
IDIB,IDIB000C080,ALLA0211166,INDIAN BANK
IDIB,IDIB000C080,ALLA0211167,INDIAN BANK
IDIB,IDIB000C080,ALLA0211168,INDIAN BANK
IDIB,IDIB000C080,ALLA0211169,INDIAN BANK
IDIB,IDIB000C080,ALLA0211170,INDIAN BANK
IDIB,IDIB000C080,ALLA0211171,INDIAN BANK
IDIB,IDIB000C080,ALLA0211172,INDIAN BANK
IDIB,IDIB000C080,ALLA0211173,INDIAN BANK
IDIB,IDIB000C080,ALLA0211174,INDIAN BANK
IDIB,IDIB000C080,ALLA0211175,INDIAN BANK
IDIB,IDIB000C080,ALLA0211176,INDIAN BANK
IDIB,IDIB000C080,ALLA0211177,INDIAN BANK
IDIB,IDIB000C080,ALLA0211178,INDIAN BANK
IDIB,IDIB000C080,ALLA0211179,INDIAN BANK
IDIB,IDIB000C080,ALLA0211180,INDIAN BANK
IDIB,IDIB000C080,ALLA0211181,INDIAN BANK
IDIB,IDIB000C080,ALLA0211182,INDIAN BANK
IDIB,IDIB000C080,ALLA0211183,INDIAN BANK
IDIB,IDIB000C080,ALLA0211184,INDIAN BANK
IDIB,IDIB000C080,ALLA0211185,INDIAN BANK
IDIB,IDIB000C080,ALLA0211186,INDIAN BANK
IDIB,IDIB000C080,ALLA0211187,INDIAN BANK
IDIB,IDIB000C080,ALLA0211188,INDIAN BANK
IDIB,IDIB000C080,ALLA0211189,INDIAN BANK
IDIB,IDIB000C080,ALLA0211190,INDIAN BANK
IDIB,IDIB000C080,ALLA0211191,INDIAN BANK
IDIB,IDIB000C080,ALLA0211192,INDIAN BANK
IDIB,IDIB000C080,ALLA0211193,INDIAN BANK
IDIB,IDIB000C080,ALLA0211194,INDIAN BANK
IDIB,IDIB000C080,ALLA0211195,INDIAN BANK
IDIB,IDIB000C080,ALLA0211196,INDIAN BANK
IDIB,IDIB000C080,ALLA0211197,INDIAN BANK
IDIB,IDIB000C080,ALLA0211198,INDIAN BANK
IDIB,IDIB000C080,ALLA0211199,INDIAN BANK
IDIB,IDIB000C080,ALLA0211200,INDIAN BANK
IDIB,IDIB000C080,ALLA0211201,INDIAN BANK
IDIB,IDIB000C080,ALLA0211202,INDIAN BANK
IDIB,IDIB000C080,ALLA0211203,INDIAN BANK
IDIB,IDIB000C080,ALLA0211204,INDIAN BANK
IDIB,IDIB000C080,ALLA0211205,INDIAN BANK
IDIB,IDIB000C080,ALLA0211206,INDIAN BANK
IDIB,IDIB000C080,ALLA0211207,INDIAN BANK
IDIB,IDIB000C080,ALLA0211208,INDIAN BANK
IDIB,IDIB000C080,ALLA0211209,INDIAN BANK
IDIB,IDIB000C080,ALLA0211210,INDIAN BANK
IDIB,IDIB000C080,ALLA0211211,INDIAN BANK
IDIB,IDIB000C080,ALLA0211212,INDIAN BANK
IDIB,IDIB000C080,ALLA0211213,INDIAN BANK
IDIB,IDIB000C080,ALLA0211214,INDIAN BANK
IDIB,IDIB000C080,ALLA0211215,INDIAN BANK
IDIB,IDIB000C080,ALLA0211216,INDIAN BANK
IDIB,IDIB000C080,ALLA0211217,INDIAN BANK
IDIB,IDIB000C080,ALLA0211219,INDIAN BANK
IDIB,IDIB000C080,ALLA0211220,INDIAN BANK
IDIB,IDIB000C080,ALLA0211221,INDIAN BANK
IDIB,IDIB000C080,ALLA0211222,INDIAN BANK
IDIB,IDIB000C080,ALLA0211223,INDIAN BANK
IDIB,IDIB000C080,ALLA0211224,INDIAN BANK
IDIB,IDIB000C080,ALLA0211225,INDIAN BANK
IDIB,IDIB000C080,ALLA0211226,INDIAN BANK
IDIB,IDIB000C080,ALLA0211227,INDIAN BANK
IDIB,IDIB000C080,ALLA0211228,INDIAN BANK
IDIB,IDIB000C080,ALLA0211229,INDIAN BANK
IDIB,IDIB000C080,ALLA0211230,INDIAN BANK
IDIB,IDIB000C080,ALLA0211231,INDIAN BANK
IDIB,IDIB000C080,ALLA0211232,INDIAN BANK
IDIB,IDIB000C080,ALLA0211233,INDIAN BANK
IDIB,IDIB000C080,ALLA0211234,INDIAN BANK
IDIB,IDIB000C080,ALLA0211235,INDIAN BANK
IDIB,IDIB000C080,ALLA0211236,INDIAN BANK
IDIB,IDIB000C080,ALLA0211237,INDIAN BANK
IDIB,IDIB000C080,ALLA0211238,INDIAN BANK
IDIB,IDIB000C080,ALLA0211239,INDIAN BANK
IDIB,IDIB000C080,ALLA0211240,INDIAN BANK
IDIB,IDIB000C080,ALLA0211242,INDIAN BANK
IDIB,IDIB000C080,ALLA0211243,INDIAN BANK
IDIB,IDIB000C080,ALLA0211244,INDIAN BANK
IDIB,IDIB000C080,ALLA0211245,INDIAN BANK
IDIB,IDIB000C080,ALLA0211246,INDIAN BANK
IDIB,IDIB000C080,ALLA0211247,INDIAN BANK
IDIB,IDIB000C080,ALLA0211248,INDIAN BANK
IDIB,IDIB000C080,ALLA0211249,INDIAN BANK
IDIB,IDIB000C080,ALLA0211250,INDIAN BANK
IDIB,IDIB000C080,ALLA0211251,INDIAN BANK
IDIB,IDIB000C080,ALLA0211252,INDIAN BANK
IDIB,IDIB000C080,ALLA0211253,INDIAN BANK
IDIB,IDIB000C080,ALLA0211254,INDIAN BANK
IDIB,IDIB000C080,ALLA0211255,INDIAN BANK
IDIB,IDIB000C080,ALLA0211256,INDIAN BANK
IDIB,IDIB000C080,ALLA0211258,INDIAN BANK
IDIB,IDIB000C080,ALLA0211259,INDIAN BANK
IDIB,IDIB000C080,ALLA0211260,INDIAN BANK
IDIB,IDIB000C080,ALLA0211261,INDIAN BANK
IDIB,IDIB000C080,ALLA0211262,INDIAN BANK
IDIB,IDIB000C080,ALLA0211263,INDIAN BANK
IDIB,IDIB000C080,ALLA0211264,INDIAN BANK
IDIB,IDIB000C080,ALLA0211265,INDIAN BANK
IDIB,IDIB000C080,ALLA0211266,INDIAN BANK
IDIB,IDIB000C080,ALLA0211267,INDIAN BANK
IDIB,IDIB000C080,ALLA0211268,INDIAN BANK
IDIB,IDIB000C080,ALLA0211269,INDIAN BANK
IDIB,IDIB000C080,ALLA0211270,INDIAN BANK
IDIB,IDIB000C080,ALLA0211271,INDIAN BANK
IDIB,IDIB000C080,ALLA0211272,INDIAN BANK
IDIB,IDIB000C080,ALLA0211273,INDIAN BANK
IDIB,IDIB000C080,ALLA0211274,INDIAN BANK
IDIB,IDIB000C080,ALLA0211275,INDIAN BANK
IDIB,IDIB000C080,ALLA0211276,INDIAN BANK
IDIB,IDIB000C080,ALLA0211277,INDIAN BANK
IDIB,IDIB000C080,ALLA0211278,INDIAN BANK
IDIB,IDIB000C080,ALLA0211279,INDIAN BANK
IDIB,IDIB000C080,ALLA0211280,INDIAN BANK
IDIB,IDIB000C080,ALLA0211281,INDIAN BANK
IDIB,IDIB000C080,ALLA0211282,INDIAN BANK
IDIB,IDIB000C080,ALLA0211283,INDIAN BANK
IDIB,IDIB000C080,ALLA0211284,INDIAN BANK
IDIB,IDIB000C080,ALLA0211285,INDIAN BANK
IDIB,IDIB000C080,ALLA0211286,INDIAN BANK
IDIB,IDIB000C080,ALLA0211287,INDIAN BANK
IDIB,IDIB000C080,ALLA0211288,INDIAN BANK
IDIB,IDIB000C080,ALLA0211289,INDIAN BANK
IDIB,IDIB000C080,ALLA0211290,INDIAN BANK
IDIB,IDIB000C080,ALLA0211291,INDIAN BANK
IDIB,IDIB000C080,ALLA0211292,INDIAN BANK
IDIB,IDIB000C080,ALLA0211293,INDIAN BANK
IDIB,IDIB000C080,ALLA0211294,INDIAN BANK
IDIB,IDIB000C080,ALLA0211295,INDIAN BANK
IDIB,IDIB000C080,ALLA0211296,INDIAN BANK
IDIB,IDIB000C080,ALLA0211297,INDIAN BANK
IDIB,IDIB000C080,ALLA0211298,INDIAN BANK
IDIB,IDIB000C080,ALLA0211299,INDIAN BANK
IDIB,IDIB000C080,ALLA0211300,INDIAN BANK
IDIB,IDIB000C080,ALLA0211301,INDIAN BANK
IDIB,IDIB000C080,ALLA0211302,INDIAN BANK
IDIB,IDIB000C080,ALLA0211303,INDIAN BANK
IDIB,IDIB000C080,ALLA0211304,INDIAN BANK
IDIB,IDIB000C080,ALLA0211305,INDIAN BANK
IDIB,IDIB000C080,ALLA0211306,INDIAN BANK
IDIB,IDIB000C080,ALLA0211307,INDIAN BANK
IDIB,IDIB000C080,ALLA0211308,INDIAN BANK
IDIB,IDIB000C080,ALLA0211309,INDIAN BANK
IDIB,IDIB000C080,ALLA0211310,INDIAN BANK
IDIB,IDIB000C080,ALLA0211311,INDIAN BANK
IDIB,IDIB000C080,ALLA0211312,INDIAN BANK
IDIB,IDIB000C080,ALLA0211313,INDIAN BANK
IDIB,IDIB000C080,ALLA0211314,INDIAN BANK
IDIB,IDIB000C080,ALLA0211315,INDIAN BANK
IDIB,IDIB000C080,ALLA0211316,INDIAN BANK
IDIB,IDIB000C080,ALLA0211317,INDIAN BANK
IDIB,IDIB000C080,ALLA0211318,INDIAN BANK
IDIB,IDIB000C080,ALLA0211319,INDIAN BANK
IDIB,IDIB000C080,ALLA0211320,INDIAN BANK
IDIB,IDIB000C080,ALLA0211321,INDIAN BANK
IDIB,IDIB000C080,ALLA0211322,INDIAN BANK
IDIB,IDIB000C080,ALLA0211323,INDIAN BANK
IDIB,IDIB000C080,ALLA0211324,INDIAN BANK
IDIB,IDIB000C080,ALLA0211325,INDIAN BANK
IDIB,IDIB000C080,ALLA0211326,INDIAN BANK
IDIB,IDIB000C080,ALLA0211327,INDIAN BANK
IDIB,IDIB000C080,ALLA0211328,INDIAN BANK
IDIB,IDIB000C080,ALLA0211329,INDIAN BANK
IDIB,IDIB000C080,ALLA0211330,INDIAN BANK
IDIB,IDIB000C080,ALLA0211331,INDIAN BANK
IDIB,IDIB000C080,ALLA0211332,INDIAN BANK
IDIB,IDIB000C080,ALLA0211333,INDIAN BANK
IDIB,IDIB000C080,ALLA0211334,INDIAN BANK
IDIB,IDIB000C080,ALLA0211335,INDIAN BANK
IDIB,IDIB000C080,ALLA0211336,INDIAN BANK
IDIB,IDIB000C080,ALLA0211337,INDIAN BANK
IDIB,IDIB000C080,ALLA0211338,INDIAN BANK
IDIB,IDIB000C080,ALLA0211339,INDIAN BANK
IDIB,IDIB000C080,ALLA0211340,INDIAN BANK
IDIB,IDIB000C080,ALLA0211342,INDIAN BANK
IDIB,IDIB000C080,ALLA0211343,INDIAN BANK
IDIB,IDIB000C080,ALLA0211344,INDIAN BANK
IDIB,IDIB000C080,ALLA0211346,INDIAN BANK
IDIB,IDIB000C080,ALLA0211354,INDIAN BANK
IDIB,IDIB000C080,ALLA0211355,INDIAN BANK
IDIB,IDIB000C080,ALLA0211356,INDIAN BANK
IDIB,IDIB000C080,ALLA0211357,INDIAN BANK
IDIB,IDIB000C080,ALLA0211358,INDIAN BANK
IDIB,IDIB000C080,ALLA0211359,INDIAN BANK
IDIB,IDIB000C080,ALLA0211361,INDIAN BANK
IDIB,IDIB000C080,ALLA0211362,INDIAN BANK
IDIB,IDIB000C080,ALLA0211363,INDIAN BANK
IDIB,IDIB000C080,ALLA0211364,INDIAN BANK
IDIB,IDIB000C080,ALLA0211365,INDIAN BANK
IDIB,IDIB000C080,ALLA0211366,INDIAN BANK
IDIB,IDIB000C080,ALLA0211367,INDIAN BANK
IDIB,IDIB000C080,ALLA0211368,INDIAN BANK
IDIB,IDIB000C080,ALLA0211369,INDIAN BANK
IDIB,IDIB000C080,ALLA0211371,INDIAN BANK
IDIB,IDIB000C080,ALLA0211372,INDIAN BANK
IDIB,IDIB000C080,ALLA0211373,INDIAN BANK
IDIB,IDIB000C080,ALLA0211374,INDIAN BANK
IDIB,IDIB000C080,ALLA0211375,INDIAN BANK
IDIB,IDIB000C080,ALLA0211376,INDIAN BANK
IDIB,IDIB000C080,ALLA0211377,INDIAN BANK
IDIB,IDIB000C080,ALLA0211378,INDIAN BANK
IDIB,IDIB000C080,ALLA0211379,INDIAN BANK
IDIB,IDIB000C080,ALLA0211380,INDIAN BANK
IDIB,IDIB000C080,ALLA0211381,INDIAN BANK
IDIB,IDIB000C080,ALLA0211382,INDIAN BANK
IDIB,IDIB000C080,ALLA0211383,INDIAN BANK
IDIB,IDIB000C080,ALLA0211384,INDIAN BANK
IDIB,IDIB000C080,ALLA0211385,INDIAN BANK
